Transaction_ID,Transaction_Amount_INR,Transaction_Type,Merchant_Category,Hour_of_Day,Day_of_Week,Is_New_Device,Is_New_Location,Distance_From_Home_KM,Account_Age_Days,Time_Since_Last_Transaction_Minutes,Is_Fraud
TXN-002374,1955.54,NEFT,Cash Withdrawal,7,2,0,0,2.91,1896,136.0,0
TXN-002375,313.54,UPI,Electronics,8,6,0,1,30.39,3438,34.89,0
TXN-002376,739.35,NEFT,Entertainment,17,6,0,0,4.99,654,185.95,0
TXN-002377,751.69,NEFT,Grocery,2,2,0,0,11.83,1325,527.84,0
TXN-002378,1373.53,UPI,Cash Withdrawal,17,0,0,0,0.32,405,61.99,0
TXN-002379,910.54,Card Payment,Utility Bills,22,2,0,1,7.86,1021,99.66,0
TXN-002380,3613.18,UPI,Entertainment,10,6,0,0,3.53,243,117.47,0
TXN-002381,913.96,UPI,Electronics,17,6,0,0,14.9,673,180.26,0
TXN-002382,7807.66,Card Payment,Entertainment,12,4,0,0,4.49,2618,22.39,0
TXN-002383,16891.07,Card Payment,Travel,18,1,0,0,2.93,446,27.89,0
TXN-002384,4162.96,UPI,Electronics,17,0,0,0,2.85,3411,25.74,0
TXN-002385,2710.29,Card Payment,Utility Bills,17,5,0,0,2.66,2662,58.42,0
TXN-002386,332.02,Card Payment,Utility Bills,17,6,0,1,4.03,3642,60.56,0
TXN-002387,3631.14,NEFT,Grocery,13,0,0,0,4.17,1510,19.38,0
TXN-002388,6974.53,UPI,Utility Bills,10,4,0,1,2.93,962,55.75,0
TXN-002389,2127.61,UPI,Cash Withdrawal,7,0,0,0,6.23,3014,32.39,0
TXN-002390,1289.76,Card Payment,Grocery,14,6,0,1,0.59,1278,63.58,0
TXN-002391,9211.91,UPI,Travel,13,0,1,0,14.32,2395,54.34,0
TXN-002392,742.16,UPI,Cash Withdrawal,8,3,0,0,15.68,352,496.94,0
TXN-002393,1086.98,NEFT,Electronics,13,5,0,0,7.48,3129,10.78,0
TXN-002394,1196.98,Card Payment,Jewelry,16,6,0,1,9.63,2406,9.16,0
TXN-002395,21008.98,UPI,Grocery,8,6,1,0,0.66,85,29.56,0
TXN-002396,9368.41,UPI,Entertainment,7,1,0,0,2.8,3525,405.42,0
TXN-002397,1845.95,UPI,Grocery,20,2,0,0,4.23,3432,46.67,0
TXN-002398,6232.6,Card Payment,Grocery,18,6,0,1,2.6,2651,56.89,0
TXN-002399,973.2,UPI,Grocery,7,0,0,0,0.69,1108,57.99,0
TXN-002400,4025.82,Card Payment,Utility Bills,13,6,0,0,3.04,1192,60.85,0
TXN-002401,4779.85,UPI,Utility Bills,18,1,0,0,52.76,1776,399.19,0
TXN-002402,4585.88,Card Payment,Entertainment,17,0,0,0,13.23,663,449.84,0
TXN-002403,12671.62,Wire Transfer,Jewelry,5,5,1,1,2417.61,2501,721.16,1
TXN-002404,3211.83,UPI,Grocery,8,4,0,0,1.82,1429,223.73,0
TXN-002405,335.7,Card Payment,Electronics,8,5,0,0,5.05,1807,111.63,0
TXN-002406,1942.41,UPI,Electronics,17,3,0,0,0.49,1483,508.02,0
TXN-002407,547.48,UPI,Electronics,17,3,0,0,13.96,2439,100.31,0
TXN-002408,3598.67,Card Payment,Electronics,8,2,0,0,10.85,1832,9.6,0
TXN-002409,3696.99,UPI,Utility Bills,16,0,0,1,5.29,398,6.07,0
TXN-002410,6559.55,Card Payment,Utility Bills,19,4,0,0,8.46,2007,275.78,0
TXN-002411,1916.91,UPI,Grocery,13,1,0,0,14.53,699,115.47,0
TXN-002412,3449.5,UPI,Grocery,21,6,0,0,5.76,310,264.46,0
TXN-002413,234.51,UPI,Utility Bills,17,4,0,1,8.02,2502,479.4,0
TXN-002414,572.61,Card Payment,Grocery,17,5,0,0,4.07,1490,206.81,0
TXN-002415,13548.75,ATM Withdrawal,Cash Withdrawal,9,2,0,0,4.83,715,3.13,0
TXN-002416,3002.68,Card Payment,Cash Withdrawal,13,5,1,0,7.91,3388,145.36,0
TXN-002417,2421.35,UPI,Others,18,1,0,0,2.14,1167,717.97,0
TXN-002418,10638.43,Card Payment,Grocery,6,6,0,0,1.39,67,272.86,0
TXN-002419,93.37,UPI,Utility Bills,9,5,0,0,1.56,761,15.37,0
TXN-002420,311.95,Card Payment,Grocery,13,1,0,1,4.67,2018,34.12,0
TXN-002421,1425.4,UPI,Entertainment,19,2,0,0,3.32,2949,82.52,0
TXN-002422,6616.35,NEFT,Jewelry,8,5,0,0,12.7,2535,499.31,0
TXN-002423,6057.8,UPI,Utility Bills,14,1,0,0,6.46,797,154.64,0
TXN-002424,1633.38,NEFT,Travel,10,2,0,0,0.75,322,307.22,0
TXN-002425,3213.67,NEFT,Grocery,11,5,0,0,0.29,1898,428.47,0
TXN-002426,1888.74,UPI,Travel,14,4,0,0,8.77,938,61.96,0
TXN-002427,672.98,UPI,Grocery,10,2,0,0,3.78,1586,167.15,0
TXN-002428,6368.08,Card Payment,Grocery,15,5,0,0,3.18,2506,281.95,0
TXN-002429,1669.61,UPI,Grocery,14,6,0,0,4.86,2390,170.91,0
TXN-002430,2870.4,UPI,Utility Bills,7,2,0,0,1.82,1283,156.53,0
TXN-002431,1598.18,UPI,Utility Bills,9,3,0,0,1.94,1350,238.97,0
TXN-002432,6958.21,UPI,Utility Bills,18,3,0,0,29.48,2086,84.23,0
TXN-002433,745.24,Card Payment,Electronics,19,1,0,0,7.51,880,94.76,0
TXN-002434,15720.8,NEFT,Grocery,19,0,0,0,26.9,2924,565.6,0
TXN-002435,4353.8,UPI,Utility Bills,12,5,0,0,9.29,2672,319.34,0
TXN-002436,2686.0,NEFT,Travel,8,5,0,0,0.46,449,44.71,0
TXN-002437,589.84,UPI,Utility Bills,8,1,0,0,15.55,1525,13.39,0
TXN-002438,419.59,UPI,Travel,16,6,0,0,7.35,901,184.77,0
TXN-002439,3393.64,Card Payment,Grocery,19,4,0,1,5.16,3446,16.98,0
TXN-002440,469.72,ATM Withdrawal,Utility Bills,23,1,0,1,24.39,3399,343.3,0
TXN-002441,13841.87,Card Payment,Electronics,4,3,0,0,1.71,1222,1113.45,0
TXN-002442,6607.78,NEFT,Entertainment,8,3,0,0,2.35,2906,80.55,0
TXN-002443,7682.96,NEFT,Grocery,13,6,0,0,13.18,2891,284.57,0
TXN-002444,1369.76,NEFT,Grocery,16,2,0,1,4.64,478,340.91,0
TXN-002445,8512.52,Card Payment,Entertainment,19,0,0,1,7.42,2562,124.65,0
TXN-002446,234.08,UPI,Travel,18,0,0,0,19.3,2916,185.97,0
TXN-002447,957.02,UPI,Grocery,11,5,1,0,1.07,2108,174.23,0
TXN-002448,2829.46,Card Payment,Electronics,6,2,0,0,1.66,393,212.16,0
TXN-002449,4603.8,UPI,Grocery,15,4,0,0,1.46,3311,39.74,0
TXN-002450,1553.32,Card Payment,Grocery,10,3,0,1,16.59,2869,323.88,0
TXN-002451,3278.84,UPI,Electronics,10,0,0,0,13.57,1034,190.0,0
TXN-002452,865.54,NEFT,Entertainment,12,5,0,1,7.47,1701,134.87,0
TXN-002453,1168.25,UPI,Travel,18,1,0,0,2.58,303,170.02,0
TXN-002454,376.21,Card Payment,Grocery,6,6,0,0,1.29,2066,38.81,0
TXN-002455,1913.21,Card Payment,Travel,18,6,0,0,11.19,2662,460.08,0
TXN-002456,7010.59,UPI,Grocery,10,0,0,1,26.21,1695,92.02,0
TXN-002457,7549.84,Card Payment,Grocery,17,4,0,1,0.74,236,19.19,0
TXN-002458,1512.7,Card Payment,Grocery,8,6,0,0,0.43,1393,5.76,0
TXN-002459,2238.4,UPI,Grocery,17,6,0,0,14.26,273,367.36,0
TXN-002460,2731.53,NEFT,Utility Bills,15,5,0,0,0.19,1535,394.95,0
TXN-002461,3501.88,UPI,Utility Bills,15,4,0,1,7.3,3443,240.88,0
TXN-002462,397.96,Card Payment,Utility Bills,18,2,0,1,2.36,54,383.46,0
TXN-002463,2330.53,Card Payment,Entertainment,9,6,0,0,1.6,424,224.6,0
TXN-002464,1918.17,UPI,Entertainment,18,4,0,0,0.82,186,57.83,0
TXN-002465,3749.67,UPI,Grocery,12,3,0,0,0.99,2282,8.53,0
TXN-002466,2125.08,UPI,Utility Bills,13,0,0,0,5.37,920,89.99,0
TXN-002467,3098.24,UPI,Travel,12,2,0,0,0.32,2792,195.71,0
TXN-002468,1243.2,ATM Withdrawal,Entertainment,11,3,0,0,3.2,1917,290.21,0
TXN-002469,3967.28,UPI,Cash Withdrawal,9,5,0,0,1.71,2024,50.1,0
TXN-002470,3393.56,Card Payment,Entertainment,19,0,0,0,2.16,2649,133.36,0
TXN-002471,700.52,Wire Transfer,Utility Bills,21,2,0,0,12.88,3542,22.21,0
TXN-002472,2487.55,UPI,Utility Bills,17,3,0,0,10.95,2188,30.5,0
TXN-002473,890.77,Card Payment,Utility Bills,12,5,0,0,5.8,1323,117.91,0
TXN-002474,724.51,UPI,Travel,12,3,0,0,7.43,1856,56.27,0
TXN-002475,4336.8,UPI,Grocery,20,1,0,0,1.69,572,6.35,0
TXN-002476,664.45,UPI,Grocery,14,1,0,0,1.26,993,1.53,0
TXN-002477,1354.96,NEFT,Utility Bills,8,3,0,0,1.5,1909,174.32,0
TXN-002478,1619.18,NEFT,Grocery,19,2,0,0,1.95,3152,46.29,0
TXN-002479,1497.97,ATM Withdrawal,Utility Bills,14,2,0,0,3.74,1713,26.39,0
TXN-002480,126.05,UPI,Travel,23,3,0,0,8.11,642,159.9,0
TXN-002481,233.33,Wire Transfer,Utility Bills,9,3,0,0,4.24,152,236.67,0
TXN-002482,10698.2,UPI,Utility Bills,13,2,0,0,1.06,891,351.66,0
TXN-002483,329.44,NEFT,Grocery,0,0,0,0,41.69,116,129.2,0
TXN-002484,1075.94,UPI,Utility Bills,13,3,0,0,2.2,1836,40.19,0
TXN-002485,1164.8,UPI,Utility Bills,19,0,0,0,17.04,57,86.33,0
TXN-002486,239.43,UPI,Utility Bills,13,0,0,0,3.76,1059,218.15,0
TXN-002487,1710.18,Card Payment,Cash Withdrawal,16,1,0,0,10.88,1695,97.29,0
TXN-002488,9315.97,UPI,Entertainment,17,3,0,0,1.74,2783,317.41,0
TXN-002489,481.08,UPI,Grocery,17,2,0,1,5.15,3591,4.22,0
TXN-002490,9398.1,UPI,Entertainment,14,2,0,0,2.97,2637,134.09,0
TXN-002491,3759.06,ATM Withdrawal,Electronics,11,0,0,0,4.15,2244,269.86,0
TXN-002492,235.65,Card Payment,Utility Bills,12,5,0,0,0.28,2942,123.45,0
TXN-002493,938.92,UPI,Grocery,11,6,0,0,24.79,2928,31.04,0
TXN-002494,1056.88,UPI,Utility Bills,6,6,0,0,1.43,2441,864.28,0
TXN-002495,1198.96,Card Payment,Grocery,8,4,0,0,5.6,2501,25.13,0
TXN-002496,2035.07,Card Payment,Grocery,17,0,0,1,6.16,2773,70.65,0
TXN-002497,2318.6,UPI,Electronics,11,0,0,0,6.5,392,109.4,0
TXN-002498,160.27,UPI,Utility Bills,22,1,0,0,14.66,2014,130.9,0
TXN-002499,3154.15,Card Payment,Entertainment,15,6,0,0,5.58,2736,30.38,0
TXN-002500,5623.31,UPI,Electronics,11,1,0,0,21.85,3149,121.65,0
TXN-002501,71.98,NEFT,Others,17,3,0,0,1.65,2860,319.9,0
TXN-002502,234.36,Card Payment,Electronics,19,2,0,0,3.58,2787,56.4,0
TXN-002503,1469.96,UPI,Travel,11,6,0,0,1.55,2417,278.03,0
TXN-002504,710.96,UPI,Electronics,18,0,1,0,7.27,1392,189.02,0
TXN-002505,498.12,UPI,Utility Bills,17,3,0,0,2.28,1381,145.9,0
TXN-002506,5977.88,Card Payment,Entertainment,15,1,1,0,0.14,2878,35.95,0
TXN-002507,7328.04,Card Payment,Others,20,2,0,0,0.61,570,122.12,0
TXN-002508,3185.18,UPI,Entertainment,21,4,0,0,22.54,1595,194.54,0
TXN-002509,100.83,NEFT,Grocery,8,2,0,0,12.22,2014,518.74,0
TXN-002510,1000.26,UPI,Grocery,10,5,0,0,2.84,2229,121.28,0
TXN-002511,11688.5,Card Payment,Travel,6,6,0,1,3.43,1356,679.3,0
TXN-002512,10796.18,UPI,Entertainment,11,0,0,0,0.28,2890,222.51,0
TXN-002513,8755.35,NEFT,Electronics,8,0,0,1,0.12,699,117.59,0
TXN-002514,1671.39,UPI,Cash Withdrawal,7,0,0,0,8.42,3360,6.05,0
TXN-002515,2525.3,UPI,Grocery,12,1,0,0,10.07,91,85.17,0
TXN-002516,9285.78,UPI,Electronics,8,6,0,0,15.13,2030,210.16,0
TXN-002517,4222.07,UPI,Grocery,11,3,0,0,1.42,3138,299.0,0
TXN-002518,8042.05,UPI,Cash Withdrawal,12,2,0,0,3.71,648,330.86,0
TXN-002519,2680.92,UPI,Grocery,18,5,0,0,8.79,1064,5.06,0
TXN-002520,1308.64,Card Payment,Entertainment,13,1,0,0,9.18,1650,24.16,0
TXN-002521,1276.99,Card Payment,Grocery,21,3,0,0,11.73,2120,39.9,0
TXN-002522,1276.29,UPI,Utility Bills,8,3,0,0,0.32,3377,56.11,0
TXN-002523,2459.72,UPI,Grocery,11,2,0,0,36.47,1866,309.62,0
TXN-002524,3335.17,UPI,Utility Bills,12,1,0,0,4.64,1319,91.83,0
TXN-002525,890.13,UPI,Grocery,21,5,0,0,12.21,2785,209.3,0
TXN-002526,3463.28,Card Payment,Cash Withdrawal,20,6,0,0,2.92,935,91.04,0
TXN-002527,954.27,Card Payment,Grocery,8,1,0,1,20.43,3216,508.88,0
TXN-002528,1965.24,UPI,Grocery,14,5,0,0,19.06,2536,21.78,0
TXN-002529,1232.2,UPI,Travel,9,2,0,0,9.41,837,30.26,0
TXN-002530,1276.89,ATM Withdrawal,Others,10,2,0,0,16.4,189,250.77,0
TXN-002531,4737.29,Card Payment,Grocery,13,0,0,0,10.02,1147,451.65,0
TXN-002532,232.57,Card Payment,Electronics,8,2,0,0,20.34,231,907.88,0
TXN-002533,711.51,UPI,Grocery,21,2,0,0,7.58,1764,345.15,0
TXN-002534,437.79,ATM Withdrawal,Grocery,10,1,0,0,2.06,659,219.18,0
TXN-002535,10364.82,UPI,Entertainment,11,1,0,0,2.22,2476,7.91,0
TXN-002536,578.7,ATM Withdrawal,Others,17,6,0,0,3.06,1849,61.19,0
TXN-002537,6459.19,UPI,Grocery,6,2,0,0,3.07,1114,149.7,0
TXN-002538,118.06,UPI,Grocery,18,1,0,0,11.94,2835,116.28,0
TXN-002539,741.02,ATM Withdrawal,Electronics,14,2,1,0,8.22,3321,14.79,0
TXN-002540,1411.75,Card Payment,Electronics,21,5,0,0,2.17,777,421.09,0
TXN-002541,951.58,UPI,Grocery,17,1,0,0,20.95,2753,52.04,0
TXN-002542,605.29,UPI,Grocery,8,0,0,0,4.66,1840,1.0,0
TXN-002543,3405.34,NEFT,Travel,14,3,0,0,37.8,2088,15.36,0
TXN-002544,275.17,UPI,Cash Withdrawal,22,0,0,0,11.79,1893,13.82,0
TXN-002545,6105.33,NEFT,Entertainment,20,1,0,0,7.73,3011,34.46,0
TXN-002546,947.92,UPI,Utility Bills,17,2,0,0,13.47,3484,12.95,0
TXN-002547,11046.47,UPI,Jewelry,21,1,0,0,6.01,497,108.25,0
TXN-002548,781.79,UPI,Cash Withdrawal,19,0,0,0,2.42,2082,57.01,0
TXN-002549,902.08,Card Payment,Electronics,21,2,0,0,14.59,1484,165.13,0
TXN-002550,1155.41,UPI,Grocery,7,0,0,0,0.34,123,77.13,0
TXN-002551,799.18,UPI,Travel,18,1,0,0,9.72,2012,252.6,0
TXN-002552,2556.68,UPI,Grocery,5,6,0,0,3.83,1412,411.69,0
TXN-002553,3461.1,UPI,Electronics,7,3,0,1,11.16,1277,152.69,0
TXN-002554,1251.96,UPI,Cash Withdrawal,12,0,0,1,5.11,2723,1.37,0
TXN-002555,893.78,UPI,Jewelry,13,0,0,0,19.76,68,152.16,0
TXN-002556,859.53,Card Payment,Others,8,3,0,0,16.05,3334,239.5,0
TXN-002557,508.61,ATM Withdrawal,Travel,19,3,0,0,0.51,3347,192.81,0
TXN-002558,7280.36,Card Payment,Utility Bills,8,6,0,0,1.32,2394,283.82,0
TXN-002559,3554.99,NEFT,Grocery,7,6,0,0,31.84,3458,119.16,0
TXN-002560,11809.99,UPI,Electronics,5,6,0,0,4.44,222,63.02,0
TXN-002561,594.59,Card Payment,Cash Withdrawal,11,1,0,0,2.26,3517,111.34,0
TXN-002562,1291.12,UPI,Cash Withdrawal,21,4,0,0,7.01,1421,114.99,0
TXN-002563,2508.05,UPI,Cash Withdrawal,7,6,0,0,17.78,1774,553.97,0
TXN-002564,2463.47,UPI,Cash Withdrawal,10,4,0,0,6.6,1322,137.75,0
TXN-002565,3664.21,ATM Withdrawal,Travel,9,4,0,0,3.49,3395,280.01,0
TXN-002566,4241.84,UPI,Jewelry,23,5,0,0,7.15,1712,132.96,0
TXN-002567,9589.96,UPI,Cash Withdrawal,17,6,0,1,13.49,2322,147.74,0
TXN-002568,1897.99,Card Payment,Entertainment,7,5,0,0,11.67,966,4.18,0
TXN-002569,2629.33,UPI,Entertainment,5,2,0,0,7.56,2269,169.71,0
TXN-002570,6314.19,Card Payment,Cash Withdrawal,8,4,0,0,10.14,2435,81.59,0
TXN-002571,884.07,NEFT,Utility Bills,9,0,0,0,19.29,2892,383.38,0
TXN-002572,6494.49,Card Payment,Entertainment,6,1,0,0,3.05,3029,332.37,0
TXN-002573,9123.8,Card Payment,Utility Bills,8,3,0,0,3.03,3109,27.13,0
TXN-002574,760.65,UPI,Utility Bills,14,3,0,0,1.13,1326,132.26,0
TXN-002575,1444.51,UPI,Others,8,5,0,1,7.62,2315,205.41,0
TXN-002576,4251.12,UPI,Entertainment,12,2,0,0,1.11,3631,61.71,0
TXN-002577,979.57,UPI,Utility Bills,16,5,0,0,2.22,3256,372.15,0
TXN-002578,1624.55,Card Payment,Grocery,18,5,0,0,20.4,3515,439.72,0
TXN-002579,14884.7,NEFT,Utility Bills,7,2,0,0,9.25,1761,361.18,0
TXN-002580,18048.83,ATM Withdrawal,Entertainment,13,2,0,0,15.77,303,431.81,0
TXN-002581,10986.14,NEFT,Electronics,11,5,0,0,8.72,2650,269.57,0
TXN-002582,6243.35,UPI,Grocery,8,0,1,0,1.76,917,123.06,0
TXN-002583,2165.84,NEFT,Grocery,20,6,0,0,0.96,1786,48.77,0
TXN-002584,388.42,Card Payment,Cash Withdrawal,10,6,0,0,11.57,3289,48.1,0
TXN-002585,1253.33,UPI,Grocery,9,3,0,0,3.59,2811,173.8,0
TXN-002586,1157.92,UPI,Utility Bills,19,1,0,0,3.37,1359,340.11,0
TXN-002587,5356.44,UPI,Utility Bills,18,1,0,0,0.17,3425,106.82,0
TXN-002588,706.21,Card Payment,Jewelry,3,1,1,1,44.79,3350,1.01,1
TXN-002589,4061.5,UPI,Entertainment,13,5,0,0,11.81,1138,27.09,0
TXN-002590,2821.43,UPI,Electronics,12,0,0,0,0.39,2747,98.86,0
TXN-002591,618.06,UPI,Utility Bills,11,1,0,0,0.36,2091,178.82,0
TXN-002592,1849.29,UPI,Electronics,14,5,0,0,11.43,3378,248.58,0
TXN-002593,4190.29,UPI,Cash Withdrawal,8,4,0,0,17.66,309,16.52,0
TXN-002594,447.65,Card Payment,Grocery,18,6,0,1,24.68,2663,56.74,0
TXN-002595,6065.72,Card Payment,Utility Bills,15,6,0,0,1.41,1210,272.06,0
TXN-002596,3449.5,UPI,Utility Bills,11,2,0,0,17.41,66,48.29,0
TXN-002597,2954.11,UPI,Others,19,0,0,0,8.59,695,390.55,0
TXN-002598,606.04,Card Payment,Utility Bills,20,2,0,0,7.18,2653,108.66,0
TXN-002599,7997.22,UPI,Grocery,16,1,1,0,6.5,1917,116.68,0
TXN-002600,1329.9,UPI,Grocery,15,2,0,0,8.91,2771,298.98,0
TXN-002601,792.16,UPI,Cash Withdrawal,9,5,0,0,26.79,2436,68.75,0
TXN-002602,828.94,UPI,Electronics,13,0,0,1,7.21,1050,126.69,0
TXN-002603,1052.66,Card Payment,Entertainment,8,1,0,0,7.58,3011,151.31,0
TXN-002604,1646.48,Card Payment,Grocery,16,1,0,0,3.73,3135,106.52,0
TXN-002605,4272.33,NEFT,Utility Bills,7,1,0,0,2.18,3402,376.46,0
TXN-002606,5294.01,NEFT,Utility Bills,12,4,0,0,6.39,655,207.25,0
TXN-002607,1073.32,Card Payment,Electronics,8,6,1,0,5.25,894,41.28,0
TXN-002608,1300.58,Card Payment,Travel,10,0,0,0,1.09,2403,196.57,0
TXN-002609,12764.1,Card Payment,Utility Bills,16,3,0,0,1.43,2421,238.1,0
TXN-002610,855.7,UPI,Grocery,19,5,0,0,13.01,3119,10.64,0
TXN-002611,2313.99,UPI,Utility Bills,12,4,1,0,4.04,319,95.73,0
TXN-002612,580.77,UPI,Grocery,6,0,0,0,4.17,3374,53.65,0
TXN-002613,622.13,Card Payment,Electronics,9,4,0,1,10.33,2198,175.61,0
TXN-002614,1903.93,ATM Withdrawal,Utility Bills,13,5,0,0,2.59,1003,677.1,0
TXN-002615,1467.45,Card Payment,Grocery,15,3,0,0,9.5,2071,298.22,0
TXN-002616,3057.28,UPI,Entertainment,12,2,0,0,16.94,1972,3.64,0
TXN-002617,559.22,ATM Withdrawal,Utility Bills,10,6,0,0,3.57,3046,527.68,0
TXN-002618,1432.38,Card Payment,Entertainment,9,2,0,0,10.27,2286,52.02,0
TXN-002619,1109.55,UPI,Utility Bills,19,6,0,0,1.57,1222,196.46,0
TXN-002620,1208.88,UPI,Electronics,19,4,1,0,31.32,3127,1.4,1
TXN-002621,1790.36,UPI,Cash Withdrawal,15,5,0,0,14.37,3561,66.62,0
TXN-002622,1814.24,ATM Withdrawal,Grocery,16,1,0,1,2.94,1329,141.12,0
TXN-002623,489.77,UPI,Utility Bills,15,6,0,0,5.5,767,317.89,0
TXN-002624,397.06,UPI,Cash Withdrawal,18,5,0,0,13.29,2683,144.82,0
TXN-002625,15524.3,UPI,Utility Bills,8,2,0,1,10.15,1239,194.6,0
TXN-002626,4261.95,UPI,Electronics,21,6,0,0,0.45,3163,105.9,0
TXN-002627,1496.01,UPI,Grocery,19,1,0,0,1.33,3007,33.0,0
TXN-002628,1663.45,NEFT,Utility Bills,15,4,0,0,3.89,924,22.66,0
TXN-002629,5991.75,ATM Withdrawal,Electronics,20,2,0,0,13.07,2642,43.38,0
TXN-002630,1598.54,UPI,Grocery,10,3,0,0,4.27,243,177.19,0
TXN-002631,5598.98,Card Payment,Entertainment,12,1,0,0,6.47,2765,127.73,0
TXN-002632,1001.44,Card Payment,Grocery,23,0,0,0,7.62,2717,10.1,0
TXN-002633,4866.85,UPI,Utility Bills,22,1,0,0,17.85,394,100.25,0
TXN-002634,1674.02,UPI,Entertainment,13,6,0,0,7.44,1613,28.62,0
TXN-002635,671.16,UPI,Cash Withdrawal,17,5,0,0,0.28,1244,8.89,0
TXN-002636,173.25,Card Payment,Grocery,13,6,0,0,15.88,544,269.99,0
TXN-002637,917.89,UPI,Entertainment,17,0,0,1,2.38,91,347.99,0
TXN-002638,746.24,Card Payment,Electronics,16,0,0,0,12.84,2674,148.12,0
TXN-002639,6211.16,Card Payment,Grocery,12,0,0,0,2.59,3239,113.21,0
TXN-002640,385.57,NEFT,Grocery,6,0,0,0,1.36,2649,469.49,0
TXN-002641,15171.48,Card Payment,Grocery,10,6,0,0,7.66,3591,252.69,0
TXN-002642,2391.34,Card Payment,Grocery,13,4,0,0,3.49,579,22.91,0
TXN-002643,2524.54,UPI,Grocery,18,3,0,0,3.87,3331,350.11,0
TXN-002644,11860.14,UPI,Utility Bills,20,3,0,0,4.45,310,186.81,0
TXN-002645,1249.92,UPI,Utility Bills,19,6,0,0,1.96,3148,6.66,0
TXN-002646,1941.17,UPI,Travel,7,2,0,0,0.01,993,691.99,0
TXN-002647,3022.53,Card Payment,Utility Bills,12,0,0,1,12.8,772,867.73,0
TXN-002648,3331.37,UPI,Electronics,15,5,0,0,21.03,3480,4.62,0
TXN-002649,6253.03,UPI,Electronics,20,5,0,0,12.1,1012,456.96,0
TXN-002650,1175.77,UPI,Utility Bills,19,2,0,0,9.53,2194,90.66,0
TXN-002651,1027.78,UPI,Travel,19,4,0,0,0.57,812,117.9,0
TXN-002652,2578.79,NEFT,Travel,8,5,0,0,3.77,1758,448.17,0
TXN-002653,1498.99,ATM Withdrawal,Others,23,5,0,0,8.94,1349,493.37,0
TXN-002654,448.18,UPI,Utility Bills,9,2,0,0,1.57,3125,7.2,0
TXN-002655,11060.58,NEFT,Utility Bills,13,0,0,0,9.76,2737,82.69,0
TXN-002656,697.66,NEFT,Grocery,17,4,0,0,1.27,717,71.53,0
TXN-002657,614.5,Card Payment,Entertainment,9,2,0,0,0.04,3009,498.61,0
TXN-002658,425.57,UPI,Grocery,9,1,0,0,7.97,695,79.67,0
TXN-002659,4361.02,NEFT,Utility Bills,8,0,0,0,0.24,3041,1.83,0
TXN-002660,4556.63,UPI,Entertainment,11,1,0,0,2.04,502,252.8,0
TXN-002661,6057.85,UPI,Others,9,4,0,0,0.23,3109,108.61,0
TXN-002662,54834.48,Wire Transfer,Grocery,11,5,0,0,10.48,2496,12.84,0
TXN-002663,3355.98,NEFT,Electronics,14,1,0,0,0.76,2627,206.14,0
TXN-002664,325.62,NEFT,Grocery,6,1,1,0,10.44,2116,86.55,0
TXN-002665,2571.7,NEFT,Grocery,8,4,0,0,3.39,2679,178.9,0
TXN-002666,2159.6,Card Payment,Utility Bills,18,0,0,0,6.87,1080,19.78,0
TXN-002667,11687.15,ATM Withdrawal,Grocery,19,5,0,0,1.26,1164,219.19,0
TXN-002668,864.15,UPI,Entertainment,10,1,0,0,1.57,969,6.56,0
TXN-002669,1506.67,ATM Withdrawal,Entertainment,14,0,0,0,7.61,2455,896.42,0
TXN-002670,396.86,UPI,Utility Bills,14,1,0,0,10.55,597,45.17,0
TXN-002671,411.3,Card Payment,Cash Withdrawal,13,3,0,0,0.24,511,93.07,0
TXN-002672,5784.33,UPI,Utility Bills,17,2,0,0,5.78,3377,23.87,0
TXN-002673,674.72,Card Payment,Electronics,21,4,0,0,3.99,1958,26.53,0
TXN-002674,4672.58,ATM Withdrawal,Utility Bills,15,4,0,0,9.31,2394,79.3,0
TXN-002675,655.12,UPI,Jewelry,17,6,0,0,3.85,1484,357.16,0
TXN-002676,254.18,UPI,Travel,11,4,0,0,5.29,147,150.86,0
TXN-002677,627.21,UPI,Electronics,6,4,0,0,0.42,2938,69.02,0
TXN-002678,5386.89,UPI,Travel,8,5,0,0,19.56,2944,268.97,0
TXN-002679,4344.38,NEFT,Entertainment,12,1,0,0,1.71,2150,84.35,0
TXN-002680,7555.64,NEFT,Entertainment,9,3,0,0,3.56,1914,183.16,0
TXN-002681,2697.47,UPI,Utility Bills,12,3,0,0,3.49,3582,18.6,0
TXN-002682,1316.23,ATM Withdrawal,Utility Bills,18,3,0,0,1.84,2519,54.22,0
TXN-002683,1207.92,ATM Withdrawal,Entertainment,14,1,0,0,4.39,1147,3.77,0
TXN-002684,1522.04,Card Payment,Entertainment,3,1,0,0,2.92,779,45.92,0
TXN-002685,627.48,UPI,Utility Bills,10,2,0,0,21.7,3506,49.74,0
TXN-002686,1291.28,UPI,Electronics,12,6,0,0,1.27,837,28.88,0
TXN-002687,1792.39,UPI,Grocery,8,0,0,0,2.19,673,149.79,0
TXN-002688,3250.54,UPI,Travel,10,0,0,0,1.1,1708,13.55,0
TXN-002689,9915.35,UPI,Grocery,12,0,1,0,12.15,637,58.81,0
TXN-002690,1118.26,UPI,Grocery,11,1,0,0,5.41,3627,298.89,0
TXN-002691,41905.92,Card Payment,Cash Withdrawal,11,5,0,0,5.29,2269,25.11,0
TXN-002692,2326.98,UPI,Others,23,4,0,0,14.3,1621,285.14,0
