session_id,typing_speed_wpm,keystroke_interval_std_ms,session_duration_sec,login_hour,geo_distance_from_home_km,failed_pin_attempts,device_change_flag,is_anomaly
SESS-002087,54.4,103.8,159.1,13,9.0,1,0,0
SESS-002088,44.5,92.9,255.9,15,2.0,0,0,0
SESS-002089,47.4,48.8,349.7,8,0.9,0,0,0
SESS-002090,57.9,88.1,175.6,11,9.8,0,0,0
SESS-002091,39.2,41.8,211.3,12,5.7,0,0,0
SESS-002092,34.5,121.9,115.0,20,8.3,0,0,0
SESS-002093,51.6,93.1,156.8,13,3.2,0,0,0
SESS-002094,44.6,100.7,309.6,15,9.2,0,0,0
SESS-002095,36.9,85.5,325.9,20,9.1,0,0,0
SESS-002096,99.2,7.8,33.0,15,2102.3,5,1,1
SESS-002097,65.1,101.8,252.1,13,2.3,0,0,0
SESS-002098,44.1,92.5,31.0,10,2.2,0,0,0
SESS-002099,37.3,105.1,372.1,14,9.3,0,0,0
SESS-002100,48.2,97.6,102.0,21,3.3,1,0,0
SESS-002101,44.1,100.8,63.2,19,17.2,0,0,0
SESS-002102,36.3,83.7,105.8,15,6.3,0,0,0
SESS-002103,29.7,46.8,609.4,18,2.1,0,0,0
SESS-002104,35.7,52.0,462.8,22,8.2,0,1,0
SESS-002105,31.7,62.6,173.5,12,3.4,0,0,0
SESS-002106,33.0,87.8,59.0,7,3.0,0,0,0
SESS-002107,52.0,40.7,99.9,9,0.0,0,0,0
SESS-002108,52.3,73.5,269.9,8,12.2,0,0,0
SESS-002109,16.4,98.3,274.4,19,8.0,0,0,0
SESS-002110,43.9,96.7,288.5,15,1.1,0,0,0
SESS-002111,48.4,77.7,216.2,21,10.6,0,0,0
SESS-002112,60.0,67.4,208.5,19,0.8,0,0,0
SESS-002113,53.2,74.2,160.3,16,5.3,0,0,0
SESS-002114,58.1,86.9,160.9,19,2.1,0,1,0
SESS-002115,32.3,99.7,127.8,10,1.3,0,0,0
SESS-002116,46.5,78.8,217.1,13,13.2,0,1,0
SESS-002117,42.8,90.4,339.3,11,21.4,0,0,0
SESS-002118,56.9,105.7,62.1,17,1.0,0,0,0
SESS-002119,44.0,109.0,151.3,11,5.0,0,0,0
SESS-002120,48.2,76.9,186.4,18,11.1,0,0,0
SESS-002121,58.1,78.8,84.1,21,7.7,0,1,0
SESS-002122,48.0,41.1,73.9,12,4.6,0,0,0
SESS-002123,28.5,66.4,516.4,21,5.6,0,0,0
SESS-002124,56.1,65.7,353.4,20,2.6,0,0,0
SESS-002125,64.8,90.7,101.2,15,7.2,0,0,0
SESS-002126,37.8,120.0,208.4,13,11.9,0,0,0
SESS-002127,48.7,87.0,180.6,16,0.5,0,0,0
SESS-002128,44.1,80.7,178.7,13,5.4,0,0,0
SESS-002129,47.0,54.6,312.6,18,0.4,0,0,0
SESS-002130,41.2,85.3,184.7,16,1.6,0,0,0
SESS-002131,47.4,51.9,143.7,21,5.4,0,0,0
SESS-002132,59.8,61.2,607.1,10,0.8,0,0,0
SESS-002133,42.8,58.3,187.7,22,8.3,0,0,0
SESS-002134,33.1,102.5,161.0,21,4.9,0,0,0
SESS-002135,41.2,79.6,207.6,15,6.0,0,0,0
SESS-002136,46.1,44.4,92.7,6,0.6,0,0,0
SESS-002137,36.7,104.4,196.4,19,0.5,0,0,0
SESS-002138,56.1,88.7,246.7,11,6.9,0,0,0
SESS-002139,50.6,60.9,107.3,7,21.9,0,0,0
SESS-002140,45.1,72.4,517.9,13,11.3,0,0,0
SESS-002141,43.8,75.7,97.1,20,0.8,0,0,0
SESS-002142,38.1,73.4,186.4,22,7.7,0,0,0
SESS-002143,38.0,76.7,110.3,17,6.4,0,0,0
SESS-002144,42.1,76.2,163.3,9,13.8,0,0,0
SESS-002145,63.5,105.0,89.0,6,5.6,0,0,0
SESS-002146,42.8,70.9,119.7,8,1.9,1,0,0
SESS-002147,44.2,91.5,118.3,8,8.1,0,0,0
SESS-002148,39.6,85.5,132.6,12,0.4,1,0,0
SESS-002149,56.1,80.7,186.9,15,1.3,0,0,0
SESS-002150,46.8,59.7,293.1,18,0.1,0,0,0
SESS-002151,26.9,98.7,143.8,19,2.2,0,1,0
SESS-002152,36.0,64.7,201.5,17,8.0,0,0,0
SESS-002153,44.4,78.2,301.9,8,0.9,0,0,0
SESS-002154,44.1,81.5,221.8,12,6.6,0,0,0
SESS-002155,38.1,83.9,215.0,19,1.3,1,0,0
SESS-002156,53.3,112.3,91.6,17,6.8,0,0,0
SESS-002157,63.4,112.8,106.1,9,6.8,0,0,0
SESS-002158,54.2,74.9,145.6,21,1.6,0,0,0
SESS-002159,57.4,115.5,137.3,9,1.6,1,0,0
SESS-002160,30.7,72.7,159.2,8,2.1,1,0,0
SESS-002161,37.7,100.7,61.1,20,1.1,0,0,0
SESS-002162,27.8,93.0,76.0,13,8.6,0,0,0
SESS-002163,55.2,66.7,221.1,11,9.1,1,1,0
SESS-002164,43.4,88.6,48.9,7,2.1,0,0,0
SESS-002165,47.3,94.6,198.1,22,1.3,0,0,0
SESS-002166,85.6,17.8,18.4,20,3461.7,5,1,1
SESS-002167,51.8,98.4,782.0,14,1.1,0,0,0
SESS-002168,40.6,51.0,139.8,8,0.3,0,0,0
SESS-002169,33.4,103.4,180.9,17,1.1,0,0,0
SESS-002170,62.8,70.6,306.7,6,11.9,0,0,0
SESS-002171,33.0,73.1,221.2,8,2.7,0,0,0
SESS-002172,44.6,84.0,558.9,15,0.8,0,0,0
SESS-002173,29.3,64.6,146.9,13,2.1,0,0,0
SESS-002174,61.7,103.8,228.9,7,2.2,0,0,0
SESS-002175,49.7,109.3,230.7,19,0.4,0,0,0
SESS-002176,47.3,108.7,163.4,16,10.3,0,0,0
SESS-002177,47.8,57.0,651.8,18,0.8,0,0,0
SESS-002178,53.9,53.5,297.6,21,1.7,0,0,0
SESS-002179,35.4,80.9,133.1,20,3.1,0,0,0
SESS-002180,32.8,79.9,282.3,17,4.9,0,0,0
SESS-002181,29.2,65.0,328.2,6,0.1,0,0,0
SESS-002182,21.6,59.5,271.3,19,23.9,0,0,0
SESS-002183,59.3,52.0,295.9,14,6.7,0,0,0
SESS-002184,34.9,102.4,232.8,16,4.5,0,0,0
SESS-002185,34.8,20.0,97.0,20,2.5,0,0,0
SESS-002186,53.4,84.0,119.4,17,0.2,0,0,0
SESS-002187,47.7,95.8,195.5,16,2.9,0,0,0
SESS-002188,45.4,89.2,575.3,15,14.9,1,0,0
SESS-002189,30.8,92.4,187.2,6,0.7,0,0,0
SESS-002190,49.9,56.8,220.7,16,3.7,0,0,0
SESS-002191,52.5,71.8,88.5,8,0.9,0,0,0
SESS-002192,63.1,109.8,223.8,18,0.6,0,0,0
SESS-002193,36.0,109.8,180.6,22,0.0,0,0,0
SESS-002194,44.8,83.6,235.9,12,3.6,0,0,0
SESS-002195,20.6,71.6,148.6,9,2.3,0,0,0
SESS-002196,41.9,60.3,695.7,9,0.5,0,0,0
SESS-002197,59.1,78.2,63.9,6,9.4,0,0,0
SESS-002198,36.9,54.3,212.1,7,0.6,0,0,0
SESS-002199,53.7,61.0,195.6,13,1.9,0,0,0
SESS-002200,60.4,92.1,170.4,21,10.4,0,0,0
SESS-002201,44.8,57.5,95.5,14,3.6,0,0,0
SESS-002202,45.1,102.8,260.8,19,0.1,0,0,0
SESS-002203,56.2,70.5,342.3,19,3.9,0,0,0
SESS-002204,38.9,131.9,102.0,12,3.4,0,0,0
SESS-002205,35.6,92.4,210.4,6,14.4,0,0,0
SESS-002206,44.6,80.6,169.1,17,4.2,0,0,0
SESS-002207,63.4,23.0,362.5,6,0.5,1,0,0
SESS-002208,42.2,83.7,183.7,7,8.5,0,0,0
SESS-002209,47.8,129.6,89.1,9,4.7,0,0,0
SESS-002210,57.5,94.3,30.0,20,0.5,0,0,0
SESS-002211,57.6,71.6,71.8,17,2.1,0,0,0
SESS-002212,43.2,97.6,383.2,14,9.7,0,0,0
SESS-002213,40.1,123.2,486.6,22,10.4,0,0,0
SESS-002214,39.8,72.8,337.5,16,2.7,0,0,0
SESS-002215,44.5,79.1,154.1,14,4.6,0,0,0
SESS-002216,44.1,83.5,116.7,7,38.8,0,0,0
SESS-002217,64.9,81.7,32.5,13,12.2,0,0,0
SESS-002218,47.3,108.2,317.1,19,3.7,0,0,0
SESS-002219,42.5,72.0,50.6,11,1.1,0,0,0
SESS-002220,62.8,71.9,330.3,8,5.2,0,0,0
SESS-002221,47.9,91.5,426.1,8,3.9,0,0,0
SESS-002222,93.7,7.5,125.5,21,353.8,4,1,1
SESS-002223,55.2,68.0,185.2,11,6.0,0,0,0
SESS-002224,48.6,74.8,552.1,19,4.7,0,0,0
SESS-002225,40.7,72.1,112.1,16,6.0,0,0,0
SESS-002226,29.3,72.1,247.2,17,7.8,0,1,0
SESS-002227,44.4,83.7,348.7,18,0.6,0,0,0
SESS-002228,62.8,65.5,318.6,11,2.5,0,0,0
SESS-002229,63.9,59.3,327.3,7,4.6,1,0,0
SESS-002230,50.8,108.1,101.7,14,4.9,0,0,0
SESS-002231,36.6,70.0,75.1,16,0.6,0,0,0
SESS-002232,56.3,108.9,211.1,19,0.3,0,0,0
SESS-002233,53.4,77.8,82.2,14,20.3,0,0,0
SESS-002234,40.2,80.2,131.5,9,3.7,0,1,0
SESS-002235,61.6,86.2,232.2,14,6.2,0,0,0
SESS-002236,53.1,70.0,234.4,20,2.2,1,0,0
SESS-002237,51.2,91.9,233.1,10,1.7,0,0,0
SESS-002238,51.2,51.9,156.3,20,4.3,0,0,0
SESS-002239,43.2,103.3,288.5,12,8.6,0,0,0
SESS-002240,110.5,19.5,2.3,17,2540.0,5,1,1
SESS-002241,50.2,106.0,98.1,22,9.7,0,0,0
SESS-002242,76.8,131.1,135.1,6,1.6,0,0,0
SESS-002243,47.8,95.2,282.4,14,0.9,0,0,0
SESS-002244,36.3,67.6,118.9,11,6.2,0,0,0
SESS-002245,56.6,101.6,414.7,10,0.2,0,0,0
SESS-002246,31.5,86.2,148.1,21,2.2,0,0,0
SESS-002247,36.8,63.6,142.1,19,2.3,0,0,0
SESS-002248,37.8,95.2,147.1,12,2.1,0,0,0
SESS-002249,43.3,90.5,145.7,15,0.5,0,0,0
SESS-002250,64.2,89.1,306.4,15,0.9,0,0,0
SESS-002251,37.6,90.3,148.9,19,9.8,0,1,0
SESS-002252,43.5,85.7,152.6,9,2.5,1,0,0
SESS-002253,55.9,75.1,396.7,14,3.6,0,1,0
SESS-002254,45.7,71.7,401.4,11,6.1,0,0,0
SESS-002255,51.7,59.9,626.8,15,25.0,0,0,0
SESS-002256,62.8,108.7,146.2,16,6.6,0,0,0
SESS-002257,38.7,140.9,348.9,12,13.2,0,0,0
SESS-002258,55.0,92.3,51.5,10,4.3,0,0,0
SESS-002259,41.5,102.2,38.8,13,8.5,0,0,0
SESS-002260,42.6,89.1,190.1,11,5.7,0,0,0
SESS-002261,46.6,105.0,162.5,11,19.7,0,0,0
SESS-002262,39.2,50.4,120.5,20,23.4,0,0,0
SESS-002263,44.2,110.0,78.5,6,10.7,1,0,0
SESS-002264,49.3,74.9,153.7,22,6.8,0,0,0
SESS-002265,26.7,56.9,133.8,19,3.6,0,0,0
SESS-002266,53.0,92.4,125.8,20,5.0,0,0,0
SESS-002267,45.1,75.9,213.4,16,8.9,0,0,0
SESS-002268,43.9,82.3,238.6,6,5.5,0,1,0
SESS-002269,37.6,90.6,102.7,17,1.0,0,0,0
SESS-002270,65.1,71.7,118.4,8,1.4,0,0,0
SESS-002271,74.6,1.0,103.9,15,673.5,2,1,1
SESS-002272,38.8,69.4,79.8,8,4.6,0,0,0
SESS-002273,55.6,98.2,205.4,8,9.0,0,0,0
SESS-002274,44.0,71.4,516.3,22,2.5,0,0,0
SESS-002275,51.0,99.0,120.9,19,0.1,0,0,0
SESS-002276,48.6,55.8,68.6,6,0.7,0,0,0
SESS-002277,43.4,77.5,400.1,8,0.6,0,0,0
SESS-002278,50.3,88.0,378.2,11,5.2,0,0,0
SESS-002279,33.9,95.5,109.0,14,13.5,0,0,0
SESS-002280,32.2,55.3,183.0,9,0.9,1,0,0
SESS-002281,46.7,79.1,77.3,6,0.6,0,0,0
SESS-002282,21.2,97.9,128.1,21,4.1,0,0,0
SESS-002283,43.7,57.1,276.6,19,4.8,1,0,0
SESS-002284,40.2,94.7,265.0,6,1.6,0,0,0
SESS-002285,60.1,80.7,311.3,18,1.4,0,0,0
SESS-002286,42.4,68.9,333.1,9,2.1,0,0,0
SESS-002287,54.5,113.6,139.9,11,0.7,0,0,0
SESS-002288,52.8,49.0,321.9,7,15.9,0,0,0
SESS-002289,64.9,49.3,230.0,16,16.0,0,0,0
SESS-002290,50.8,44.3,152.8,17,3.3,0,0,0
SESS-002291,33.3,84.3,171.4,22,18.7,0,0,0
SESS-002292,59.4,61.6,643.6,18,10.6,0,0,0
SESS-002293,34.1,29.3,261.4,20,2.2,0,0,0
SESS-002294,35.6,82.0,110.8,12,0.9,0,0,0
SESS-002295,39.9,79.0,127.1,10,12.6,0,0,0
SESS-002296,44.2,41.4,198.3,10,4.2,1,0,0
SESS-002297,23.8,86.3,199.0,12,9.3,0,0,0
SESS-002298,30.8,91.0,256.8,19,4.5,0,0,0
SESS-002299,43.6,62.9,103.4,15,3.8,0,0,0
SESS-002300,50.9,83.7,74.3,21,0.1,0,0,0
SESS-002301,50.7,111.3,228.7,21,1.7,0,0,0
SESS-002302,58.7,11.5,5.0,12,2077.3,4,1,1
SESS-002303,64.0,83.3,82.3,21,12.1,0,0,0
SESS-002304,66.7,4.6,41.6,17,306.6,0,1,1
SESS-002305,43.4,52.2,144.1,12,2.8,0,0,0
SESS-002306,22.7,118.1,141.9,22,14.8,0,0,0
SESS-002307,63.9,106.4,390.1,15,2.3,0,0,0
SESS-002308,41.8,70.5,50.3,19,2.9,0,1,0
SESS-002309,48.4,61.4,300.9,21,11.5,1,0,0
SESS-002310,38.5,78.1,239.1,18,11.1,0,0,0
SESS-002311,28.1,78.6,126.7,16,5.5,0,0,0
SESS-002312,49.9,77.4,147.5,12,4.2,0,0,0
SESS-002313,46.9,69.8,140.3,21,8.7,0,0,0
SESS-002314,26.6,69.9,299.9,10,1.2,0,0,0
SESS-002315,34.6,120.4,136.8,15,0.7,0,0,0
SESS-002316,53.4,84.2,103.9,6,1.2,0,0,0
SESS-002317,34.8,69.9,93.7,16,4.7,0,0,0
SESS-002318,18.9,72.9,108.8,13,2.5,0,0,0
SESS-002319,40.4,101.5,47.2,10,1.1,0,0,0
SESS-002320,48.9,83.6,207.9,11,3.0,0,0,0
SESS-002321,47.6,51.4,48.5,10,3.3,0,0,0
SESS-002322,50.6,112.9,126.7,21,4.9,0,1,0
SESS-002323,39.6,82.0,351.4,22,10.2,0,0,0
SESS-002324,27.9,112.9,180.5,20,2.7,1,0,0
SESS-002325,35.2,88.0,152.8,19,13.7,0,0,0
SESS-002326,35.2,55.3,67.8,13,2.9,0,0,0
SESS-002327,50.5,64.7,167.3,6,3.8,0,0,0
SESS-002328,53.7,101.8,228.2,17,3.5,0,0,0
SESS-002329,41.8,67.3,183.1,15,0.6,0,0,0
SESS-002330,47.3,47.4,188.3,21,8.0,1,0,0
SESS-002331,50.9,85.5,305.1,12,6.5,0,0,0
SESS-002332,50.0,76.0,349.7,7,1.6,0,0,0
SESS-002333,48.8,69.0,281.3,10,0.8,0,0,0
SESS-002334,52.1,98.6,226.3,6,3.6,0,0,0
SESS-002335,63.4,96.0,159.7,17,2.1,0,0,0
SESS-002336,43.0,107.1,276.5,12,11.5,0,0,0
SESS-002337,57.6,65.6,242.3,21,1.1,0,0,0
SESS-002338,50.7,88.4,476.6,12,2.6,0,0,0
SESS-002339,49.0,42.3,241.0,18,2.1,0,0,0
SESS-002340,38.8,50.4,115.6,12,2.3,0,0,0
SESS-002341,38.0,67.9,166.8,13,24.2,0,0,0
SESS-002342,32.0,76.7,156.7,6,4.5,0,0,0
SESS-002343,32.7,91.4,232.3,19,4.9,0,0,0
SESS-002344,59.3,93.0,128.9,6,2.6,1,0,0
SESS-002345,44.7,76.7,233.2,20,0.0,0,0,0
SESS-002346,56.2,65.2,640.8,13,13.8,0,0,0
SESS-002347,36.8,95.2,30.0,18,4.1,1,0,0
SESS-002348,46.1,72.7,118.4,13,16.8,0,1,0
SESS-002349,33.3,27.9,87.2,11,0.8,0,0,0
SESS-002350,46.6,89.0,139.0,20,0.1,0,0,0
SESS-002351,38.4,64.4,206.9,20,3.9,0,0,0
SESS-002352,42.6,74.2,79.2,16,9.3,0,0,0
SESS-002353,50.6,68.6,249.3,18,2.2,0,0,0
SESS-002354,32.3,69.6,237.4,11,2.4,0,0,0
SESS-002355,36.5,80.8,310.4,11,3.7,0,0,0
SESS-002356,52.3,71.0,159.4,14,2.8,1,0,0
SESS-002357,54.7,56.5,471.0,15,8.0,0,0,0
SESS-002358,55.9,53.7,234.6,18,3.1,0,0,0
SESS-002359,40.2,91.2,274.6,12,8.1,0,0,0
SESS-002360,44.7,96.6,184.7,10,5.7,0,0,0
SESS-002361,24.8,80.8,384.4,9,0.5,0,0,0
SESS-002362,50.9,74.8,611.5,18,4.6,0,0,0
SESS-002363,25.7,93.0,150.9,7,5.5,0,0,0
SESS-002364,47.9,61.3,419.9,17,0.9,0,0,0
SESS-002365,48.1,81.6,423.0,20,0.3,0,0,0
SESS-002366,51.2,77.3,274.0,18,0.7,0,0,0
SESS-002367,31.8,106.2,220.0,10,0.9,0,1,0
SESS-002368,48.6,51.1,206.9,18,16.4,0,0,0
SESS-002369,36.2,107.6,340.3,8,16.1,0,0,0
SESS-002370,50.6,74.0,112.5,14,0.6,0,0,0
SESS-002371,38.1,59.1,116.8,9,10.8,0,0,0
SESS-002372,28.8,109.8,57.4,19,1.8,0,0,0
SESS-002373,39.2,79.7,205.1,6,2.9,0,0,0
SESS-002374,55.3,95.0,105.5,16,4.1,0,0,0
SESS-002375,31.3,94.3,213.0,22,10.5,0,0,0
SESS-002376,55.8,68.5,96.4,15,1.2,0,0,0
SESS-002377,75.2,73.1,321.8,18,0.6,0,0,0
SESS-002378,34.6,91.3,159.1,6,3.0,1,1,0
SESS-002379,45.4,80.7,86.3,11,0.1,0,0,0
SESS-002380,31.8,76.5,211.8,17,0.9,0,0,0
SESS-002381,51.7,84.6,141.2,16,0.8,0,0,0
SESS-002382,37.9,92.6,285.7,14,4.3,0,0,0
SESS-002383,40.0,69.0,320.2,9,2.8,0,0,0
SESS-002384,55.1,103.0,349.6,7,2.6,0,1,0
SESS-002385,45.9,52.4,225.2,13,12.7,0,0,0
SESS-002386,24.6,64.9,182.0,6,13.2,0,0,0
SESS-002387,33.6,83.8,68.0,16,11.1,0,0,0
SESS-002388,39.4,71.6,137.2,14,2.9,0,0,0
SESS-002389,97.3,26.9,64.6,22,2604.8,3,1,1
SESS-002390,50.1,63.9,303.6,22,7.4,0,0,0
SESS-002391,45.2,50.3,106.5,11,7.2,0,0,0
SESS-002392,48.9,99.9,64.9,16,14.0,0,0,0
SESS-002393,29.4,70.8,77.6,12,3.6,0,0,0
SESS-002394,34.0,122.8,174.8,20,3.2,0,0,0
SESS-002395,31.4,73.2,127.3,17,12.7,0,0,0
SESS-002396,53.7,58.0,140.5,6,8.9,0,0,0
SESS-002397,47.7,77.7,162.6,20,1.1,0,0,0
SESS-002398,43.4,61.2,147.5,22,1.5,0,0,0
SESS-002399,40.5,77.2,144.7,18,6.6,1,0,0
SESS-002400,68.7,75.5,209.2,8,6.4,0,1,0
SESS-002401,45.9,27.0,157.3,15,1.8,0,0,0
SESS-002402,48.1,76.8,69.0,20,1.8,0,0,0
SESS-002403,45.7,67.8,83.1,18,21.3,1,1,0
SESS-002404,47.2,99.2,151.6,21,10.2,0,0,0
SESS-002405,52.6,53.0,40.6,18,3.7,0,0,0
SESS-002406,31.8,76.4,151.1,12,3.4,0,0,0
SESS-002407,32.2,108.2,416.4,8,5.5,0,0,0
SESS-002408,20.0,68.1,287.4,17,9.9,0,0,0
SESS-002409,47.7,74.2,230.3,7,5.4,0,0,0
SESS-002410,45.4,115.1,510.3,19,0.3,0,0,0
SESS-002411,32.9,37.2,112.8,11,0.9,0,0,0
SESS-002412,47.4,96.2,250.9,6,0.8,0,0,0
SESS-002413,42.3,114.5,284.1,17,7.4,0,0,0
SESS-002414,46.3,108.3,221.7,19,3.8,0,0,0
SESS-002415,43.1,114.1,75.0,14,7.3,0,0,0
SESS-002416,78.1,7.1,112.6,0,2209.6,1,1,1
SESS-002417,27.1,76.6,80.1,7,2.2,0,0,0
SESS-002418,44.5,50.1,207.0,21,6.4,0,0,0
SESS-002419,53.7,115.5,183.9,19,3.7,0,0,0
SESS-002420,50.5,86.9,161.2,14,1.7,0,0,0
SESS-002421,46.1,119.5,256.0,19,3.4,0,0,0
SESS-002422,47.1,84.8,167.4,21,8.9,0,0,0
SESS-002423,53.1,76.1,486.7,18,6.1,0,0,0
SESS-002424,37.5,84.9,77.9,22,4.5,0,0,0
SESS-002425,39.0,92.6,169.9,16,23.2,0,0,0
SESS-002426,53.9,55.0,168.5,8,0.3,0,0,0
SESS-002427,46.8,59.3,311.4,7,2.3,0,0,0
SESS-002428,52.9,57.1,207.9,7,8.0,0,0,0
SESS-002429,50.6,61.8,370.2,16,0.4,1,0,0
SESS-002430,87.6,26.6,50.5,8,2885.0,1,1,1
SESS-002431,25.9,86.1,166.7,18,9.8,0,0,0
SESS-002432,41.2,106.7,472.3,17,3.2,0,1,0
SESS-002433,30.4,76.8,202.3,16,4.7,1,0,0
SESS-002434,50.5,56.6,435.9,6,4.2,0,0,0
SESS-002435,44.4,91.6,156.8,20,3.4,0,0,0
SESS-002436,41.9,77.2,170.1,17,1.7,0,0,0
SESS-002437,53.5,55.6,152.1,14,1.4,0,0,0
SESS-002438,40.4,103.5,298.1,20,3.7,0,0,0
SESS-002439,62.1,102.9,99.4,21,1.0,0,0,0
SESS-002440,27.3,74.5,465.7,17,5.2,1,0,0
SESS-002441,49.7,76.3,164.8,8,1.1,0,1,0
SESS-002442,29.4,16.6,13.7,4,1544.8,4,1,1
SESS-002443,23.4,40.9,119.4,6,13.1,0,0,0
SESS-002444,29.2,77.7,197.4,22,4.3,0,1,0
SESS-002445,138.1,6.8,45.1,0,2460.7,2,1,1
SESS-002446,52.5,96.3,111.1,12,8.4,0,0,0
SESS-002447,39.7,104.7,193.4,16,1.1,0,0,0
SESS-002448,50.1,95.8,134.2,8,1.9,0,0,0
SESS-002449,45.6,50.2,128.8,7,10.0,0,0,0
SESS-002450,35.2,65.1,226.3,14,5.1,0,0,0
SESS-002451,48.1,88.8,134.3,20,5.8,0,0,0
SESS-002452,31.1,62.8,51.7,7,4.8,0,0,0
SESS-002453,56.5,109.1,274.1,22,1.2,0,0,0
SESS-002454,51.2,101.2,239.5,12,2.3,0,1,0
SESS-002455,51.2,96.8,306.5,8,8.4,1,0,0
SESS-002456,24.5,91.2,242.4,7,0.4,0,0,0
SESS-002457,50.8,93.5,246.0,18,10.6,0,0,0
SESS-002458,37.0,99.9,63.5,15,1.1,0,0,0
SESS-002459,46.7,66.2,380.9,13,1.6,0,0,0
SESS-002460,34.2,60.2,286.2,8,0.6,0,0,0
SESS-002461,50.6,85.9,211.0,15,2.3,0,0,0
SESS-002462,33.5,73.0,114.7,22,0.2,0,1,0
SESS-002463,48.8,68.8,142.1,10,2.5,0,0,0
SESS-002464,52.9,90.5,46.4,9,0.1,0,0,0
SESS-002465,35.0,76.6,182.6,16,2.0,0,0,0
SESS-002466,60.5,135.1,218.4,8,8.3,1,0,0
SESS-002467,32.5,69.0,305.0,8,12.7,0,0,0
SESS-002468,58.5,14.1,129.4,16,1497.2,2,1,1
SESS-002469,37.8,110.9,91.5,14,0.4,1,0,0
SESS-002470,25.7,81.1,235.9,20,6.7,0,1,0
SESS-002471,49.7,73.8,199.7,11,11.9,0,0,0
SESS-002472,47.9,40.1,259.9,8,8.6,0,0,0
SESS-002473,46.3,94.9,249.4,11,4.6,0,0,0
SESS-002474,49.0,86.8,241.0,19,1.6,0,0,0
SESS-002475,46.6,79.0,134.8,22,8.4,0,0,0
SESS-002476,47.6,105.4,231.5,17,1.1,0,0,0
SESS-002477,43.6,71.7,119.1,15,15.8,1,0,0
SESS-002478,42.3,71.4,104.2,15,6.4,0,0,0
SESS-002479,16.3,101.3,154.2,9,8.5,0,0,0
SESS-002480,53.7,71.1,130.0,22,0.8,0,0,0
SESS-002481,52.5,67.0,135.7,11,2.5,0,1,0
SESS-002482,53.9,72.5,95.1,14,21.1,0,0,0
SESS-002483,34.2,70.5,187.6,20,7.9,0,0,0
SESS-002484,34.1,53.4,46.2,14,5.1,0,0,0
SESS-002485,59.2,80.8,174.6,17,2.5,0,0,0
SESS-002486,49.3,74.8,199.9,6,3.7,0,0,0
SESS-002487,123.6,17.3,5.4,7,3042.9,0,1,1
SESS-002488,34.6,78.7,460.0,16,3.5,0,0,0
SESS-002489,27.7,97.4,240.7,11,4.9,0,0,0
SESS-002490,53.4,96.6,196.0,14,10.8,0,0,0
SESS-002491,52.8,114.7,334.6,8,2.1,0,0,0
SESS-002492,47.1,83.2,66.6,22,2.7,0,0,0
SESS-002493,39.6,84.5,133.5,20,2.9,0,0,0
SESS-002494,44.6,55.1,94.2,9,0.1,1,0,0
SESS-002495,40.7,54.4,185.2,10,16.8,0,0,0
SESS-002496,51.5,76.1,199.4,6,4.0,0,0,0
SESS-002497,42.7,76.3,44.2,7,2.5,0,0,0
SESS-002498,48.0,65.9,490.4,16,0.3,0,0,0
SESS-002499,39.1,111.9,220.1,20,5.8,0,0,0
SESS-002500,47.8,111.7,183.3,12,0.5,0,0,0
SESS-002501,37.3,76.5,257.0,14,7.3,0,0,0
SESS-002502,42.2,81.1,236.2,22,4.4,0,0,0
SESS-002503,41.5,55.0,106.0,9,5.3,1,0,0
SESS-002504,37.2,79.2,105.7,9,2.7,0,0,0
SESS-002505,49.5,80.4,246.8,9,4.0,0,0,0
SESS-002506,39.2,73.3,68.1,22,18.9,0,0,0
SESS-002507,67.1,91.8,101.7,13,0.3,0,0,0
SESS-002508,37.4,95.6,166.2,6,2.3,0,0,0
SESS-002509,47.4,72.3,382.9,18,36.8,0,0,0
SESS-002510,55.6,98.9,205.5,9,4.2,0,1,0
SESS-002511,49.1,42.7,876.4,11,3.3,0,0,0
SESS-002512,57.5,103.1,200.5,9,2.4,0,0,0
SESS-002513,64.7,58.1,105.0,7,17.2,0,0,0
SESS-002514,50.8,56.3,153.4,6,9.5,0,0,0
SESS-002515,45.4,94.8,181.6,6,20.4,0,0,0
SESS-002516,43.2,96.7,169.1,12,13.9,0,0,0
SESS-002517,35.5,83.4,586.8,20,4.7,0,0,0
SESS-002518,41.5,89.2,129.6,21,6.0,0,0,0
SESS-002519,40.6,76.0,112.8,8,9.7,0,0,0
SESS-002520,36.9,94.4,258.8,7,1.5,0,0,0
SESS-002521,48.3,68.6,443.9,10,5.1,0,0,0
SESS-002522,28.2,70.4,532.0,13,6.7,1,1,0
SESS-002523,46.9,109.9,463.6,20,7.4,0,0,0
SESS-002524,54.7,109.4,84.9,17,0.4,0,0,0
SESS-002525,51.8,76.7,183.1,21,9.0,0,0,0
SESS-002526,35.1,55.1,100.2,7,1.5,0,0,0
SESS-002527,49.1,74.2,124.3,6,0.8,0,0,0
SESS-002528,54.7,83.2,130.7,18,2.4,1,0,0
SESS-002529,31.7,87.7,182.4,20,1.1,0,0,0
SESS-002530,41.3,63.4,294.5,17,26.5,0,0,0
SESS-002531,49.7,88.5,228.9,15,4.1,0,0,0
SESS-002532,46.1,78.8,121.0,22,4.4,0,0,0
SESS-002533,40.1,88.5,470.5,21,7.2,0,0,0
SESS-002534,57.0,70.2,76.1,7,0.2,0,0,0
